Date,City,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Max_Temperature_C,Min_Temperature_C,Avg_Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Month,Season
2020-04-02,Mumbai,Maharashtra,157,Moderate,68,76,57,32,2.54,59,21,24.2,9.9,17.1,65.6,0.0,10.6,SW,1012.13,10.2,4,Spring
2020-04-03,Mumbai,Maharashtra,103,Moderate,49,69,35,17,1.79,34,29,33.2,20.1,26.6,94.6,13.98,10.9,NW,1032.78,6.8,4,Spring
2020-04-04,Mumbai,Maharashtra,120,Moderate,54,81,39,24,2.37,39,18,27.3,12.7,20.0,66.5,0.0,11.8,NW,1023.75,7.5,4,Spring
2020-04-05,Mumbai,Maharashtra,123,Moderate,56,47,37,32,2.35,35,26,28.5,18.8,23.6,79.9,0.0,6.2,SW,985.6,7.8,4,Spring
2020-04-06,Mumbai,Maharashtra,125,Moderate,54,93,38,25,2.26,33,14,24.9,10.1,17.5,75.5,0.0,8.8,E,1023.26,8.2,4,Spring
2020-04-07,Mumbai,Maharashtra,114,Moderate,47,63,19,15,2.38,45,16,30.0,21.1,25.5,96.6,0.0,9.4,S,1003.88,12.4,4,Spring
2020-04-08,Mumbai,Maharashtra,157,Moderate,45,84,39,39,3.1,42,30,28.8,18.7,23.8,77.8,0.0,12.3,W,1024.21,8.0,4,Spring
2020-04-09,Mumbai,Maharashtra,118,Moderate,34,73,25,13,2.97,59,19,23.9,9.4,16.6,58.9,0.0,11.2,S,1003.23,9.9,4,Spring
2020-04-10,Mumbai,Maharashtra,129,Moderate,79,54,27,33,3.11,20,15,32.5,21.9,27.2,77.4,0.0,9.5,NE,1018.56,5.1,4,Spring
2020-04-11,Mumbai,Maharashtra,83,Satisfactory,47,55,25,14,2.1,16,8,29.1,17.9,23.5,82.6,34.9,9.2,SE,1019.37,5.2,4,Spring
2020-04-12,Mumbai,Maharashtra,133,Moderate,57,72,54,27,2.83,29,16,32.0,21.9,27.0,70.4,0.0,7.5,SW,1025.44,6.7,4,Spring
2020-04-13,Mumbai,Maharashtra,103,Moderate,36,40,27,17,3.09,37,19,33.3,20.0,26.7,84.3,0.0,11.2,S,1022.16,7.6,4,Spring
2020-04-14,Mumbai,Maharashtra,120,Moderate,46,92,29,22,3.35,33,15,27.5,15.8,21.6,69.7,0.0,9.6,NE,998.37,9.1,4,Spring
2020-04-15,Mumbai,Maharashtra,130,Moderate,44,61,44,34,2.93,69,20,25.8,10.9,18.4,100.0,0.0,10.0,SE,1004.71,8.6,4,Spring
2020-04-16,Mumbai,Maharashtra,132,Moderate,55,68,39,14,2.34,32,19,28.8,18.7,23.8,80.1,0.0,12.6,N,1020.63,9.7,4,Spring
2020-04-17,Mumbai,Maharashtra,64,Satisfactory,6,50,9,1,1.37,1,13,24.8,12.3,18.6,83.5,0.0,3.7,E,1003.29,10.2,4,Spring
2020-04-18,Mumbai,Maharashtra,85,Satisfactory,30,48,30,17,1.25,21,9,32.7,24.0,28.4,71.6,0.0,11.8,N,1001.66,9.8,4,Spring
2020-04-19,Mumbai,Maharashtra,114,Moderate,42,92,42,24,3.02,27,10,25.4,14.9,20.2,76.9,0.0,7.2,NW,1014.79,9.5,4,Spring
2020-04-20,Mumbai,Maharashtra,109,Moderate,38,74,35,21,2.22,36,13,30.1,18.6,24.3,91.5,0.0,3.2,SW,996.59,9.9,4,Spring
2020-04-21,Mumbai,Maharashtra,114,Moderate,63,81,27,30,2.76,40,13,36.0,23.2,29.6,82.5,0.0,6.5,NW,1020.31,4.0,4,Spring
2020-04-22,Mumbai,Maharashtra,88,Satisfactory,19,71,25,13,2.33,37,22,30.6,21.6,26.1,75.4,0.0,10.6,S,1008.56,7.9,4,Spring
2020-04-23,Mumbai,Maharashtra,112,Moderate,40,74,37,17,2.69,42,26,30.3,20.4,25.4,73.5,0.0,8.5,E,1022.38,10.2,4,Spring
2020-04-24,Mumbai,Maharashtra,98,Satisfactory,36,58,32,13,2.2,26,13,33.7,23.6,28.7,86.9,0.0,11.7,NW,1026.81,4.3,4,Spring
2020-04-25,Mumbai,Maharashtra,157,Moderate,72,108,43,16,3.29,41,29,31.8,21.6,26.7,71.2,0.0,12.7,NE,1016.6,9.2,4,Spring
2020-04-26,Mumbai,Maharashtra,101,Moderate,50,60,39,18,1.61,16,1,35.1,20.7,27.9,66.2,0.0,12.0,SE,1007.72,7.0,4,Spring
2020-04-27,Mumbai,Maharashtra,124,Moderate,64,71,46,23,2.67,30,28,29.1,15.2,22.1,78.7,0.0,8.0,NW,1008.32,10.0,4,Spring
2020-04-28,Mumbai,Maharashtra,118,Moderate,55,88,25,27,2.56,62,36,30.0,18.0,24.0,74.8,0.0,10.0,S,1022.4,9.5,4,Spring
2020-04-29,Mumbai,Maharashtra,129,Moderate,55,80,31,26,2.64,32,15,31.6,21.4,26.5,74.8,0.0,13.0,S,1021.36,11.2,4,Spring
2020-04-30,Mumbai,Maharashtra,145,Moderate,44,98,47,35,2.97,45,14,29.2,19.4,24.3,85.0,0.0,7.4,S,1008.92,11.8,4,Spring
2020-05-01,Mumbai,Maharashtra,136,Moderate,68,84,34,23,2.44,62,13,32.0,21.5,26.8,88.4,0.0,10.6,NW,1003.91,13.2,5,Spring
2020-05-02,Mumbai,Maharashtra,99,Satisfactory,38,52,21,18,1.94,40,11,25.8,12.8,19.3,83.2,0.0,11.1,S,1018.45,10.7,5,Spring
2020-05-03,Mumbai,Maharashtra,79,Satisfactory,36,45,19,25,1.0,48,19,29.6,15.4,22.5,73.0,0.0,12.0,SE,1014.02,10.7,5,Spring
2020-05-04,Mumbai,Maharashtra,103,Moderate,45,69,18,18,1.66,35,14,29.7,18.2,24.0,83.3,0.0,15.1,W,1018.65,10.7,5,Spring
2020-05-05,Mumbai,Maharashtra,101,Moderate,40,55,16,21,2.4,18,17,35.9,22.2,29.1,84.0,0.0,14.6,E,1000.46,7.5,5,Spring
2020-05-06,Mumbai,Maharashtra,90,Satisfactory,29,80,30,5,2.47,23,23,35.2,22.9,29.1,96.5,0.0,13.8,E,1007.33,6.8,5,Spring
2020-05-07,Mumbai,Maharashtra,133,Moderate,64,83,50,31,2.34,63,22,35.9,26.3,31.1,76.9,0.0,10.8,W,1018.06,8.4,5,Spring
2020-05-08,Mumbai,Maharashtra,110,Moderate,52,62,13,28,1.12,53,19,34.3,20.0,27.2,92.2,0.0,7.8,SW,1004.45,8.7,5,Spring
2020-05-09,Mumbai,Maharashtra,97,Satisfactory,25,53,32,19,2.65,32,7,32.2,24.1,28.1,85.3,0.0,13.7,SW,1029.47,7.9,5,Spring
2020-05-10,Mumbai,Maharashtra,105,Moderate,63,74,41,23,1.4,35,8,32.6,19.4,26.0,72.0,0.0,11.3,NE,1009.12,8.3,5,Spring
2020-05-11,Mumbai,Maharashtra,95,Satisfactory,21,72,33,14,1.52,40,16,33.7,24.1,28.9,64.8,0.0,7.8,S,1007.46,8.1,5,Spring
2020-05-12,Mumbai,Maharashtra,132,Moderate,48,76,34,28,2.98,37,28,36.3,24.6,30.5,94.6,0.0,9.9,SE,1017.35,7.4,5,Spring
2020-05-13,Mumbai,Maharashtra,67,Satisfactory,46,44,15,8,1.55,28,16,31.9,18.4,25.1,95.3,0.0,7.3,N,1008.82,5.2,5,Spring
2020-05-14,Mumbai,Maharashtra,137,Moderate,52,83,53,30,2.02,54,26,33.6,25.1,29.4,83.6,0.0,11.4,E,996.45,8.9,5,Spring
2020-05-15,Mumbai,Maharashtra,140,Moderate,44,77,42,24,3.01,59,30,34.9,23.6,29.3,68.6,0.0,9.7,NW,1019.94,4.8,5,Spring
2020-05-16,Mumbai,Maharashtra,98,Satisfactory,29,47,32,15,2.58,38,13,35.3,20.9,28.1,86.9,0.0,3.8,W,1007.9,9.1,5,Spring
2020-05-17,Mumbai,Maharashtra,111,Moderate,45,60,23,28,3.12,47,10,34.3,20.1,27.2,78.8,0.0,9.7,E,1027.72,6.4,5,Spring
2020-05-18,Mumbai,Maharashtra,141,Moderate,44,120,39,34,2.78,51,17,36.3,22.5,29.4,74.7,0.0,9.2,S,1006.62,6.4,5,Spring
2020-05-19,Mumbai,Maharashtra,93,Satisfactory,35,58,22,15,2.55,31,16,32.6,20.5,26.5,75.4,0.0,10.6,SE,1019.08,8.7,5,Spring
2020-05-20,Mumbai,Maharashtra,109,Moderate,45,91,14,16,2.59,68,15,32.4,20.6,26.5,80.9,0.0,5.7,NW,1025.94,7.1,5,Spring
2020-05-21,Mumbai,Maharashtra,115,Moderate,50,67,21,19,1.9,51,18,32.6,24.5,28.6,63.3,0.0,7.8,NW,1011.64,8.3,5,Spring
2020-05-22,Mumbai,Maharashtra,106,Moderate,52,63,25,26,1.91,48,24,37.4,27.8,32.6,98.7,0.0,10.9,NW,1026.19,9.7,5,Spring
2020-05-23,Mumbai,Maharashtra,101,Moderate,51,43,38,13,1.66,59,24,34.2,23.6,28.9,77.5,0.0,5.8,SE,1035.45,4.2,5,Spring
2020-05-24,Mumbai,Maharashtra,94,Satisfactory,34,88,28,25,1.09,52,18,34.4,22.5,28.4,82.6,0.0,7.9,NW,1008.45,8.9,5,Spring
2020-05-25,Mumbai,Maharashtra,108,Moderate,53,59,34,23,1.56,32,16,33.4,19.2,26.3,94.2,0.0,10.2,N,1000.1,6.3,5,Spring
2020-05-26,Mumbai,Maharashtra,61,Satisfactory,14,44,17,12,1.37,7,5,30.8,17.0,23.9,74.7,0.0,8.0,S,1017.77,10.9,5,Spring
2020-05-27,Mumbai,Maharashtra,115,Moderate,40,69,29,30,1.52,51,21,31.9,16.9,24.4,69.8,0.0,10.4,NE,1026.23,9.9,5,Spring
2020-05-28,Mumbai,Maharashtra,88,Satisfactory,23,51,13,21,0.87,30,13,29.9,19.3,24.6,81.9,0.0,10.1,W,1003.4,7.5,5,Spring
2020-05-29,Mumbai,Maharashtra,100,Satisfactory,46,54,24,10,1.81,38,14,32.7,19.4,26.1,86.8,10.97,7.3,E,1013.0,7.9,5,Spring
2020-05-30,Mumbai,Maharashtra,105,Moderate,36,53,22,23,2.55,38,15,30.5,17.7,24.1,56.1,0.0,7.4,NW,1019.56,7.5,5,Spring
2020-05-31,Mumbai,Maharashtra,117,Moderate,30,59,32,27,2.32,19,25,33.8,21.4,27.6,80.1,0.0,9.9,SE,1018.15,7.3,5,Spring
2020-06-01,Mumbai,Maharashtra,69,Satisfactory,25,64,19,14,1.66,11,12,33.5,23.1,28.3,89.8,0.0,11.8,E,1007.06,7.3,6,Monsoon
2020-06-02,Mumbai,Maharashtra,82,Satisfactory,38,63,41,20,1.87,24,1,32.8,24.5,28.7,100.0,0.0,14.0,NW,1019.27,4.8,6,Monsoon
2020-06-03,Mumbai,Maharashtra,53,Satisfactory,14,36,19,6,2.31,22,9,34.6,24.4,29.5,90.7,0.0,2.2,W,1029.51,8.8,6,Monsoon
2020-06-04,Mumbai,Maharashtra,101,Moderate,30,68,28,13,1.85,28,11,32.1,18.8,25.4,90.6,0.0,5.3,NE,1013.66,9.8,6,Monsoon
2020-06-05,Mumbai,Maharashtra,59,Satisfactory,25,28,5,17,0.5,28,5,35.3,24.4,29.8,96.2,0.0,5.4,NE,1022.43,5.3,6,Monsoon
2020-06-06,Mumbai,Maharashtra,81,Satisfactory,37,57,27,12,1.15,26,1,34.7,25.5,30.1,100.0,0.0,4.9,W,1025.08,5.9,6,Monsoon
2020-06-07,Mumbai,Maharashtra,69,Satisfactory,33,49,31,15,0.88,3,6,37.4,28.0,32.7,100.0,0.0,14.8,NW,1009.16,5.2,6,Monsoon
2020-06-08,Mumbai,Maharashtra,71,Satisfactory,23,65,32,6,2.12,20,10,34.8,20.3,27.6,100.0,4.63,7.9,NW,1023.92,7.5,6,Monsoon
2020-06-09,Mumbai,Maharashtra,96,Satisfactory,39,64,32,5,2.41,42,14,38.9,25.6,32.2,93.4,7.93,10.7,W,1020.83,7.2,6,Monsoon
2020-06-10,Mumbai,Maharashtra,81,Satisfactory,24,35,37,21,1.54,28,15,33.7,19.8,26.7,96.6,8.74,9.7,E,1010.57,6.5,6,Monsoon
2020-06-11,Mumbai,Maharashtra,111,Moderate,47,38,36,18,1.64,30,28,33.5,23.4,28.5,94.5,5.61,14.6,NE,1002.94,12.3,6,Monsoon
2020-06-12,Mumbai,Maharashtra,98,Satisfactory,48,55,12,16,1.0,13,16,34.2,21.4,27.8,87.3,0.0,10.1,N,1028.53,4.3,6,Monsoon
2020-06-13,Mumbai,Maharashtra,85,Satisfactory,41,47,33,22,1.69,26,8,33.9,24.0,28.9,84.7,0.0,13.1,S,1009.45,7.3,6,Monsoon
2020-06-14,Mumbai,Maharashtra,73,Satisfactory,23,44,32,16,2.03,31,6,34.8,20.0,27.4,93.4,0.0,11.0,SE,1004.38,9.6,6,Monsoon
2020-06-15,Mumbai,Maharashtra,77,Satisfactory,41,41,8,17,1.53,29,12,31.5,22.4,26.9,100.0,0.0,5.4,SE,1002.81,9.9,6,Monsoon
2020-06-16,Mumbai,Maharashtra,104,Moderate,37,43,44,25,1.04,41,23,40.1,25.1,32.6,75.9,11.0,11.7,S,1008.42,4.6,6,Monsoon
2020-06-17,Mumbai,Maharashtra,77,Satisfactory,30,57,21,9,0.49,39,6,38.8,26.1,32.4,91.2,0.0,7.4,SE,1001.63,4.4,6,Monsoon
2020-06-18,Mumbai,Maharashtra,67,Satisfactory,24,16,20,12,1.26,9,13,33.1,21.7,27.4,95.9,0.0,11.7,E,1014.56,10.5,6,Monsoon
2020-06-19,Mumbai,Maharashtra,86,Satisfactory,40,55,22,14,1.27,29,12,34.6,25.4,30.0,90.2,0.0,9.9,SW,1008.79,9.1,6,Monsoon
2020-06-20,Mumbai,Maharashtra,100,Satisfactory,32,49,38,25,2.26,18,17,34.9,24.8,29.9,97.4,0.0,10.6,NE,1017.64,8.9,6,Monsoon
2020-06-21,Mumbai,Maharashtra,78,Satisfactory,39,56,29,26,2.41,13,10,33.0,21.6,27.3,100.0,0.0,10.8,SW,1013.53,6.6,6,Monsoon
2020-06-22,Mumbai,Maharashtra,80,Satisfactory,39,47,33,11,1.04,20,15,35.5,24.6,30.1,82.1,0.0,1.4,SW,1005.3,8.4,6,Monsoon
2020-06-23,Mumbai,Maharashtra,111,Moderate,52,57,34,26,2.0,48,9,35.3,27.3,31.3,93.3,0.0,4.0,SE,1023.44,10.1,6,Monsoon
2020-06-24,Mumbai,Maharashtra,105,Moderate,41,41,26,25,1.75,60,8,36.3,27.0,31.6,100.0,0.0,5.9,S,1020.82,6.7,6,Monsoon
2020-06-25,Mumbai,Maharashtra,107,Moderate,60,87,15,19,2.08,25,18,32.8,21.0,26.9,99.0,0.0,11.1,W,1002.42,11.8,6,Monsoon
2020-06-26,Mumbai,Maharashtra,70,Satisfactory,21,37,31,10,1.18,20,3,35.1,22.6,28.8,90.9,0.0,6.3,E,1039.44,6.6,6,Monsoon
2020-06-27,Mumbai,Maharashtra,80,Satisfactory,42,41,27,18,1.46,45,10,29.9,15.7,22.8,99.7,0.0,5.7,N,1017.1,8.6,6,Monsoon
2020-06-28,Mumbai,Maharashtra,108,Moderate,33,65,32,16,2.51,35,11,32.7,21.0,26.9,90.4,0.0,5.5,E,1007.93,9.6,6,Monsoon
2020-06-29,Mumbai,Maharashtra,81,Satisfactory,37,58,23,25,2.36,46,13,30.9,21.4,26.1,100.0,0.0,9.1,E,1018.51,9.4,6,Monsoon
2020-06-30,Mumbai,Maharashtra,68,Satisfactory,32,41,19,19,2.49,49,13,32.2,18.0,25.1,100.0,5.27,12.3,SW,1019.49,6.5,6,Monsoon
2020-07-01,Mumbai,Maharashtra,72,Satisfactory,38,33,6,22,1.28,40,15,34.2,19.9,27.1,88.3,0.0,5.2,N,1024.6,10.3,7,Monsoon
2020-07-02,Mumbai,Maharashtra,98,Satisfactory,41,64,14,18,2.16,39,13,36.7,25.8,31.3,91.3,27.3,12.5,W,1014.45,7.3,7,Monsoon
2020-07-03,Mumbai,Maharashtra,82,Satisfactory,21,35,19,15,1.56,25,9,30.8,21.4,26.1,100.0,0.0,8.7,NW,1012.1,7.4,7,Monsoon
2020-07-04,Mumbai,Maharashtra,78,Satisfactory,32,21,22,8,1.03,37,16,39.4,27.6,33.5,92.9,22.41,11.2,N,1029.4,4.0,7,Monsoon
2020-07-05,Mumbai,Maharashtra,110,Moderate,54,70,32,26,2.96,33,22,35.9,27.5,31.7,90.8,0.0,13.5,SE,1010.48,9.0,7,Monsoon
2020-07-06,Mumbai,Maharashtra,67,Satisfactory,22,51,20,14,1.99,26,10,35.7,21.6,28.6,100.0,17.53,10.8,E,1024.1,6.5,7,Monsoon
2020-07-07,Mumbai,Maharashtra,92,Satisfactory,50,64,23,20,1.24,38,7,39.4,25.4,32.4,89.2,33.51,8.0,NE,1015.32,6.4,7,Monsoon
2020-07-08,Mumbai,Maharashtra,90,Satisfactory,31,52,26,8,1.02,37,12,37.1,27.9,32.5,96.6,0.0,8.3,N,1003.93,4.9,7,Monsoon
2020-07-09,Mumbai,Maharashtra,75,Satisfactory,42,43,32,18,2.24,28,7,37.0,23.5,30.2,72.6,37.43,14.6,N,1003.65,7.8,7,Monsoon
2020-07-10,Mumbai,Maharashtra,79,Satisfactory,38,38,31,14,1.29,19,20,35.4,24.7,30.0,80.4,0.0,3.3,E,1014.86,7.8,7,Monsoon
2020-07-11,Mumbai,Maharashtra,77,Satisfactory,34,33,25,15,1.24,35,2,33.9,25.8,29.8,71.9,2.4,9.0,W,994.34,6.3,7,Monsoon
2020-07-12,Mumbai,Maharashtra,84,Satisfactory,42,73,28,20,1.59,18,23,35.5,26.2,30.9,94.6,0.0,8.8,SW,1016.87,8.7,7,Monsoon
2020-07-13,Mumbai,Maharashtra,77,Satisfactory,25,55,15,8,2.02,12,8,31.1,16.9,24.0,90.0,0.0,8.7,SE,1021.98,8.4,7,Monsoon
2020-07-14,Mumbai,Maharashtra,71,Satisfactory,30,45,31,7,1.58,30,16,34.6,24.4,29.5,87.1,0.0,8.8,NE,1014.84,9.7,7,Monsoon
2020-07-15,Mumbai,Maharashtra,97,Satisfactory,40,80,39,15,1.82,39,9,36.4,27.2,31.8,99.3,0.0,8.4,NE,1019.73,8.9,7,Monsoon
2020-07-16,Mumbai,Maharashtra,86,Satisfactory,29,17,13,3,2.24,32,8,34.3,26.3,30.3,93.9,20.73,14.7,W,1030.19,8.9,7,Monsoon
2020-07-17,Mumbai,Maharashtra,100,Satisfactory,45,61,29,12,2.68,22,19,31.5,23.1,27.3,93.3,0.0,6.8,SE,1016.66,10.7,7,Monsoon
2020-07-18,Mumbai,Maharashtra,70,Satisfactory,18,33,19,9,1.16,1,6,37.1,22.4,29.8,99.2,0.0,5.6,NE,1018.66,6.1,7,Monsoon
2020-07-19,Mumbai,Maharashtra,55,Satisfactory,28,60,13,15,1.81,10,8,32.2,17.6,24.9,97.1,0.0,7.8,NE,1015.5,11.2,7,Monsoon
2020-07-20,Mumbai,Maharashtra,84,Satisfactory,8,63,27,18,1.76,33,11,37.7,28.2,32.9,100.0,0.0,3.8,W,999.17,9.3,7,Monsoon
2020-07-21,Mumbai,Maharashtra,103,Moderate,38,52,28,19,2.53,35,25,31.3,22.4,26.8,77.2,62.54,7.1,W,1018.75,8.0,7,Monsoon
2020-07-22,Mumbai,Maharashtra,116,Moderate,68,44,44,19,2.17,34,16,35.3,26.9,31.1,94.7,0.0,13.1,W,1015.32,6.4,7,Monsoon
2020-07-23,Mumbai,Maharashtra,78,Satisfactory,19,57,16,24,2.38,28,4,37.4,23.9,30.6,100.0,15.25,10.3,SW,1007.02,12.3,7,Monsoon
2020-07-24,Mumbai,Maharashtra,101,Moderate,23,72,24,24,2.22,37,6,35.7,23.2,29.4,93.6,6.22,9.6,W,994.94,4.7,7,Monsoon
2020-07-25,Mumbai,Maharashtra,87,Satisfactory,39,43,25,5,1.02,32,11,36.3,22.8,29.5,91.1,0.0,7.0,NE,1006.87,12.1,7,Monsoon
2020-07-26,Mumbai,Maharashtra,59,Satisfactory,22,60,18,10,1.01,15,4,32.2,18.0,25.1,94.1,0.0,14.1,E,1014.05,11.2,7,Monsoon
2020-07-27,Mumbai,Maharashtra,78,Satisfactory,27,57,28,23,1.18,32,14,38.3,26.1,32.2,100.0,0.0,10.3,SE,1012.8,6.8,7,Monsoon
2020-07-28,Mumbai,Maharashtra,88,Satisfactory,29,40,29,18,1.4,57,14,31.9,18.9,25.4,85.0,29.91,14.3,N,1018.56,9.2,7,Monsoon
2020-07-29,Mumbai,Maharashtra,81,Satisfactory,14,49,26,19,2.22,27,6,32.0,18.2,25.1,79.7,0.0,13.9,NW,1004.0,7.2,7,Monsoon
2020-07-30,Mumbai,Maharashtra,84,Satisfactory,46,19,8,15,1.13,27,10,32.3,20.0,26.2,100.0,55.22,12.0,W,1004.46,10.3,7,Monsoon
2020-07-31,Mumbai,Maharashtra,91,Satisfactory,21,34,8,20,1.71,13,4,34.4,20.5,27.4,84.8,0.0,9.6,NE,1015.9,8.9,7,Monsoon
2020-08-01,Mumbai,Maharashtra,97,Satisfactory,52,57,27,21,1.46,17,16,34.5,24.0,29.2,100.0,13.84,11.6,SW,1032.27,11.9,8,Monsoon
2020-08-02,Mumbai,Maharashtra,60,Satisfactory,9,24,17,12,1.56,30,15,30.9,19.6,25.2,93.0,0.0,6.6,SW,1009.95,5.4,8,Monsoon
2020-08-03,Mumbai,Maharashtra,99,Satisfactory,27,89,34,25,1.06,36,14,32.8,19.4,26.1,90.7,0.0,0.8,E,1018.08,7.5,8,Monsoon
2020-08-04,Mumbai,Maharashtra,72,Satisfactory,43,29,13,14,1.32,25,13,28.2,17.1,22.7,89.6,27.31,7.3,SE,1020.53,7.6,8,Monsoon
2020-08-05,Mumbai,Maharashtra,120,Moderate,55,79,27,25,2.19,40,10,35.5,22.6,29.0,93.0,0.0,12.2,NE,1026.68,7.2,8,Monsoon
2020-08-06,Mumbai,Maharashtra,68,Satisfactory,11,23,13,11,2.05,22,7,29.1,15.4,22.3,82.9,0.0,12.6,S,1020.49,6.0,8,Monsoon
2020-08-07,Mumbai,Maharashtra,85,Satisfactory,26,44,21,29,2.47,34,17,32.0,17.8,24.9,100.0,0.0,8.9,S,1001.47,5.0,8,Monsoon
2020-08-08,Mumbai,Maharashtra,70,Satisfactory,28,48,22,16,1.38,30,2,33.0,20.5,26.7,100.0,0.0,11.2,W,1026.27,7.9,8,Monsoon
2020-08-09,Mumbai,Maharashtra,83,Satisfactory,29,66,15,10,0.9,39,12,31.5,19.3,25.4,83.1,0.0,14.0,SW,1019.16,9.9,8,Monsoon
2020-08-10,Mumbai,Maharashtra,96,Satisfactory,41,69,27,19,1.27,19,17,35.3,21.6,28.5,100.0,0.0,11.5,SE,1017.67,8.2,8,Monsoon
2020-08-11,Mumbai,Maharashtra,89,Satisfactory,39,61,33,13,1.51,21,16,31.5,17.0,24.3,97.8,0.0,9.7,W,1011.44,8.6,8,Monsoon
2020-08-12,Mumbai,Maharashtra,91,Satisfactory,14,59,31,18,2.91,34,13,31.1,19.3,25.2,91.1,0.0,7.1,SE,1029.04,8.3,8,Monsoon
2020-08-13,Mumbai,Maharashtra,77,Satisfactory,29,46,17,13,0.95,8,7,33.7,23.4,28.6,100.0,0.0,12.3,N,997.4,6.9,8,Monsoon
2020-08-14,Mumbai,Maharashtra,95,Satisfactory,39,42,33,13,2.15,21,4,34.3,26.3,30.3,71.0,9.39,6.6,SE,1007.93,4.3,8,Monsoon
2020-08-15,Mumbai,Maharashtra,67,Satisfactory,12,14,16,17,0.81,34,17,32.3,18.7,25.5,95.0,0.0,7.0,S,1035.0,9.1,8,Monsoon
2020-08-16,Mumbai,Maharashtra,90,Satisfactory,42,38,31,19,0.98,33,15,31.7,23.6,27.6,100.0,0.0,10.8,N,1016.28,10.4,8,Monsoon
2020-08-17,Mumbai,Maharashtra,72,Satisfactory,28,9,12,15,1.26,32,16,34.3,19.6,26.9,93.5,0.0,10.1,SE,1011.73,8.0,8,Monsoon
2020-08-18,Mumbai,Maharashtra,70,Satisfactory,26,47,30,15,2.37,17,9,32.1,22.5,27.3,94.4,0.0,16.3,SW,1023.52,9.5,8,Monsoon
2020-08-19,Mumbai,Maharashtra,114,Moderate,30,86,27,27,2.52,34,11,31.8,17.8,24.8,90.4,8.99,8.9,SE,1016.82,6.9,8,Monsoon
2020-08-20,Mumbai,Maharashtra,84,Satisfactory,19,72,25,26,1.55,42,14,28.1,13.2,20.6,100.0,0.0,12.9,S,995.84,11.2,8,Monsoon
2020-08-21,Mumbai,Maharashtra,125,Moderate,57,69,32,21,3.02,38,17,29.5,17.3,23.4,75.9,0.0,10.5,SW,1011.15,9.1,8,Monsoon
2020-08-22,Mumbai,Maharashtra,71,Satisfactory,29,45,26,6,1.27,29,11,31.8,18.7,25.2,100.0,0.0,7.3,W,1012.98,8.9,8,Monsoon
2020-08-23,Mumbai,Maharashtra,65,Satisfactory,36,42,18,15,0.7,17,8,27.3,14.0,20.6,91.4,0.0,10.4,NE,1031.91,6.8,8,Monsoon
2020-08-24,Mumbai,Maharashtra,90,Satisfactory,41,50,14,13,1.54,41,26,29.8,19.4,24.6,91.7,0.0,9.3,SW,1002.28,6.8,8,Monsoon
2020-08-25,Mumbai,Maharashtra,63,Satisfactory,42,49,16,13,0.89,29,14,26.9,17.7,22.3,82.3,0.0,6.5,N,1004.11,10.7,8,Monsoon
2020-08-26,Mumbai,Maharashtra,74,Satisfactory,35,39,14,15,1.14,31,14,33.0,18.3,25.7,99.9,0.0,8.2,W,1002.31,13.6,8,Monsoon
2020-08-27,Mumbai,Maharashtra,84,Satisfactory,39,51,29,14,1.3,28,5,33.6,21.1,27.4,74.8,0.0,10.1,E,1008.64,13.4,8,Monsoon
2020-08-28,Mumbai,Maharashtra,86,Satisfactory,54,17,34,15,1.72,46,11,28.5,18.1,23.3,93.0,0.0,8.2,NW,1015.04,9.2,8,Monsoon
2020-08-29,Mumbai,Maharashtra,75,Satisfactory,28,46,27,8,0.9,22,19,28.3,19.4,23.9,85.9,0.0,11.2,N,1036.45,12.6,8,Monsoon
2020-08-30,Mumbai,Maharashtra,71,Satisfactory,25,13,16,13,1.25,46,7,31.1,20.5,25.8,95.7,23.95,13.3,S,1022.94,10.6,8,Monsoon
2020-08-31,Mumbai,Maharashtra,81,Satisfactory,26,41,31,27,2.17,29,8,34.0,24.3,29.1,97.5,0.0,6.0,SW,1000.14,6.1,8,Monsoon
2020-09-01,Mumbai,Maharashtra,79,Satisfactory,24,28,24,6,1.76,42,15,27.8,14.4,21.1,92.0,0.0,10.6,SE,1008.05,8.4,9,Monsoon
2020-09-02,Mumbai,Maharashtra,85,Satisfactory,22,44,38,9,1.12,53,13,31.9,21.4,26.7,97.8,0.0,7.5,NW,1015.32,7.8,9,Monsoon
2020-09-03,Mumbai,Maharashtra,102,Moderate,25,47,28,18,2.28,27,30,29.2,18.6,23.9,89.2,29.42,16.9,S,1007.19,10.0,9,Monsoon
2020-09-04,Mumbai,Maharashtra,89,Satisfactory,27,66,25,29,0.86,30,24,25.6,15.0,20.3,97.2,0.0,14.7,W,1011.59,12.0,9,Monsoon
2020-09-05,Mumbai,Maharashtra,81,Satisfactory,30,59,8,21,1.69,33,27,28.4,14.5,21.5,89.2,0.0,9.3,S,1010.65,12.6,9,Monsoon
2020-09-06,Mumbai,Maharashtra,81,Satisfactory,38,53,20,9,1.38,25,10,29.5,20.8,25.2,99.9,0.0,8.2,N,996.14,9.2,9,Monsoon
2020-09-07,Mumbai,Maharashtra,79,Satisfactory,22,51,31,6,1.38,33,20,24.1,15.0,19.5,96.9,0.0,10.7,E,1015.49,10.9,9,Monsoon
